APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,quarter,combination_label
Jamkhed,sorgum(jawar),2015,March,39619,1806,2797,2301.0,2015-03-01,Ahmadnagar,Maharashtra,1,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,April,20890,1800,2800,2300.0,2015-04-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,May,17512,1650,2688,2169.0,2015-05-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,June,17735,1605,2848,2226.0,2015-06-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,July,12536,1626,2950,2288.0,2015-07-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,August,9211,1606,2929,2268.0,2015-08-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,September,11116,1603,2924,2263.0,2015-09-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,October,11342,1626,2745,2186.0,2015-10-01,Ahmadnagar,Maharashtra,4,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,November,8634,1664,3211,2436.0,2015-11-01,Ahmadnagar,Maharashtra,4,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2015,December,12999,1603,2598,2100.0,2015-12-01,Ahmadnagar,Maharashtra,4,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,January,12881,1612,2277,1945.0,2016-01-01,Ahmadnagar,Maharashtra,1,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,February,37749,1613,2282,1948.0,2016-02-01,Ahmadnagar,Maharashtra,1,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,March,20730,1612,2348,1980.0,2016-03-01,Ahmadnagar,Maharashtra,1,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,April,24391,1861,2933,2397.0,2016-04-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,May,12634,1777,2940,2358.0,2016-05-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,June,12513,1786,2948,2367.0,2016-06-01,Ahmadnagar,Maharashtra,2,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,July,4917,1771,2871,2321.0,2016-07-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,August,11056,1786,2493,2139.0,2016-08-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,September,3649,1795,2268,2032.0,2016-09-01,Ahmadnagar,Maharashtra,3,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,October,5931,1771,2542,2157.0,2016-10-01,Ahmadnagar,Maharashtra,4,Jamkhed:sorgum(jawar)
Jamkhed,sorgum(jawar),2016,November,7539,2025,2800,2413.0,2016-11-01,Ahmadnagar,Maharashtra,4,Jamkhed:sorgum(jawar)
Jamkhed,onion,2014,September,616,217,1756,986.0,2014-09-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2014,October,650,189,1800,994.0,2014-10-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2014,November,5202,111,1894,1003.0,2014-11-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2014,December,13454,133,2133,1133.0,2014-12-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2015,January,9825,117,1867,992.0,2015-01-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2015,February,4394,163,1919,1041.0,2015-02-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2015,March,5093,156,1556,856.0,2015-03-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2015,April,5232,106,1469,788.0,2015-04-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2015,May,6286,139,1728,933.0,2015-05-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2015,June,1271,228,2267,1247.0,2015-06-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2015,July,476,350,2394,1372.0,2015-07-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2015,August,248,1550,4275,1978.0,2015-08-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2015,September,708,1183,4189,1978.0,2015-09-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2015,October,3325,489,3606,1978.0,2015-10-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2015,November,6996,367,3239,1803.0,2015-11-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2015,December,11121,206,2172,1189.0,2015-12-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Jamkhed,onion,2016,January,9433,244,1883,1064.0,2016-01-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2016,February,4962,106,1300,703.0,2016-02-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2016,March,5436,100,961,531.0,2016-03-01,Ahmadnagar,Maharashtra,1,Jamkhed:onion
Jamkhed,onion,2016,April,7587,100,939,519.0,2016-04-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2016,May,9098,100,936,518.0,2016-05-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2016,June,5558,100,1225,663.0,2016-06-01,Ahmadnagar,Maharashtra,2,Jamkhed:onion
Jamkhed,onion,2016,July,2382,142,1067,604.0,2016-07-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2016,August,4791,100,957,471.0,2016-08-01,Ahmadnagar,Maharashtra,3,Jamkhed:onion
Jamkhed,onion,2016,November,2208,100,1167,633.0,2016-11-01,Ahmadnagar,Maharashtra,4,Jamkhed:onion
Kopargaon,bajri,2014,September,466,1220,1472,1383.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2014,October,644,1204,1451,1363.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2014,November,1167,1224,1503,1429.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2014,December,864,1056,1464,1378.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2015,January,622,1091,1507,1400.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2015,February,6169,1065,1477,1411.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2015,March,475,1119,1496,1407.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2015,April,354,1164,1469,1401.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2015,May,747,1086,1417,1358.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2015,June,618,1037,1391,1335.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2015,July,121,1270,1364,1343.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2015,August,198,1367,1509,1453.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2015,September,66,1340,1473,1450.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2015,October,116,1280,1474,1437.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2015,November,188,1443,1606,1541.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2015,December,183,1621,1747,1713.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2016,January,126,1427,1582,1531.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2016,February,121,1523,1681,1629.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2016,March,100,1471,1657,1566.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:bajri
Kopargaon,bajri,2016,April,388,1603,2018,1750.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2016,May,365,1687,1949,1849.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2016,June,112,1725,1874,1827.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:bajri
Kopargaon,bajri,2016,July,27,1520,1871,1751.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2016,August,207,1467,1758,1606.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2016,September,439,1483,1667,1613.0,2016-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:bajri
Kopargaon,bajri,2016,October,2649,1209,1515,1391.0,2016-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,bajri,2016,November,709,1138,1412,1320.0,2016-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:bajri
Kopargaon,wheat(husked),2014,September,1731,1432,1644,1569.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2014,October,828,1349,1584,1488.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2014,November,874,1433,1699,1571.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2014,December,864,1427,1678,1568.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,January,770,1480,1736,1623.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,February,617,1373,1697,1594.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,March,8697,1306,1775,1529.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,April,9668,1302,1713,1529.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,May,4218,1322,1641,1479.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,June,2460,1350,1669,1550.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,July,1156,1457,1596,1544.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,August,583,1434,1592,1542.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,September,1305,1456,1619,1558.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,October,1246,1532,1724,1666.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,November,851,1525,1800,1703.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2015,December,605,1475,1693,1615.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,January,341,1503,1720,1629.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,February,321,1455,1809,1649.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,March,1375,1478,1799,1667.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,April,1028,1486,1861,1652.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,May,807,1533,1779,1674.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,June,317,1690,1896,1768.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,July,38,1657,1927,1767.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,August,165,1567,1771,1676.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,September,178,1567,1762,1691.0,2016-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,October,291,1570,1816,1692.0,2016-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,wheat(husked),2016,November,138,1756,1995,1856.5,2016-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:wheat(husked)
Kopargaon,sorgum(jawar),2014,September,38,1396,1416,1416.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2014,October,2,1400,1400,1400.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2014,November,39,1260,1775,1476.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2014,December,6,1636,1636,1636.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,January,38,1158,1158,1158.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,February,1385,1225,1635,1486.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,March,2024,1239,1615,1473.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,April,672,1070,1421,1324.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,May,609,1058,1396,1328.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,June,354,1172,1500,1415.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,July,181,1152,1303,1267.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,August,30,1310,1337,1335.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,September,132,1390,1545,1497.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,October,153,1157,1389,1339.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,November,39,1309,1681,1547.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2015,December,67,1319,1540,1448.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,January,660,1274,1483,1432.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,February,7144,1330,1740,1639.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,March,2524,1411,1971,1747.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,April,2038,1445,1974,1770.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,May,1484,1558,1823,1750.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,June,704,1554,1845,1781.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,July,36,1630,1911,1776.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,August,303,1518,1721,1641.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,September,322,1446,1620,1555.0,2016-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,October,476,1444,1673,1596.0,2016-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,sorgum(jawar),2016,November,172,1798,2067,1963.0,2016-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:sorgum(jawar)
Kopargaon,maize,2014,September,59,990,1165,1061.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2014,October,42,1117,1117,1117.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2014,November,768,977,1124,1069.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2014,December,5159,903,1097,1036.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2015,January,7178,1042,1185,1135.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2015,February,3134,1096,1190,1166.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2015,March,1024,1153,1241,1207.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2015,April,389,1156,1257,1226.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2015,May,813,1112,1221,1199.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2015,June,399,1138,1215,1195.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2015,July,91,1320,1367,1345.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2015,August,11,1318,1318,1318.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2015,September,2,1466,1466,1466.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2015,October,987,1216,1351,1320.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2015,November,1538,1324,1440,1398.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2015,December,3362,1308,1439,1402.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2016,January,1445,1324,1433,1405.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2016,February,2324,1324,1420,1389.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2016,March,1378,1338,1416,1387.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:maize
Kopargaon,maize,2016,April,284,1373,1445,1418.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2016,May,200,1439,1479,1456.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2016,June,66,1528,1534,1531.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:maize
Kopargaon,maize,2016,July,6,1641,1921,1681.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2016,August,14,1461,1606,1548.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2016,September,46,1578,1688,1633.0,2016-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:maize
Kopargaon,maize,2016,October,126,1330,1455,1417.0,2016-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,maize,2016,November,6406,989,1209,1170.0,2016-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:maize
Kopargaon,gram,2014,September,428,2087,2668,2493.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2014,October,542,2106,2603,2458.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2014,November,631,2307,4122,2553.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2014,December,421,1983,2698,2463.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2015,January,162,2213,2652,2538.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2015,February,2114,2749,3451,3316.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2015,March,4849,2867,3300,3245.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2015,April,2378,3214,3822,3681.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2015,May,1597,3561,4397,4293.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2015,June,821,3310,4144,4042.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2015,July,331,3323,4097,3970.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2015,August,253,3421,4174,4006.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2015,September,147,3620,4267,4102.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2015,October,666,3758,4773,4536.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2015,November,134,3581,4370,4225.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2015,December,153,3537,4229,4088.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2016,January,929,3470,4340,4192.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2016,February,1731,3585,4271,4178.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2016,March,895,3884,4447,4308.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:gram
Kopargaon,gram,2016,April,748,4492,5435,5276.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2016,May,751,4435,5716,5606.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2016,June,478,5504,6617,6385.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:gram
Kopargaon,gram,2016,July,36,6570,7605,7474.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2016,August,115,4990,6640,5853.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2016,September,69,5406,6905,6203.0,2016-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:gram
Kopargaon,gram,2016,October,171,6667,8714,8179.0,2016-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,gram,2016,November,54,5844,7343,6804.0,2016-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:gram
Kopargaon,soybean,2014,September,216,2954,3247,3138.0,2014-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
Kopargaon,soybean,2014,October,819,2837,3056,2989.0,2014-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2014,November,2563,3016,3289,3216.0,2014-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2014,December,1507,2945,3247,3199.0,2014-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2015,January,1058,2898,3267,3233.0,2015-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2015,February,710,2979,3208,3186.0,2015-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2015,March,631,2820,3194,3160.0,2015-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2015,April,329,3244,3590,3517.0,2015-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2015,May,379,3213,3781,3729.0,2015-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2015,June,426,3186,3457,3395.0,2015-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2015,July,220,2996,3308,3255.0,2015-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
Kopargaon,soybean,2015,August,95,2983,3136,3110.0,2015-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
Kopargaon,soybean,2015,September,187,3011,3242,3217.0,2015-09-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
Kopargaon,soybean,2015,October,1208,3175,3723,3684.0,2015-10-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2015,November,421,3271,3701,3678.0,2015-11-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2015,December,542,3065,3626,3594.0,2015-12-01,Ahmadnagar,Maharashtra,4,Kopargaon:soybean
Kopargaon,soybean,2016,January,364,3032,3647,3591.0,2016-01-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2016,February,246,3360,3618,3594.0,2016-02-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2016,March,191,3365,3675,3638.0,2016-03-01,Ahmadnagar,Maharashtra,1,Kopargaon:soybean
Kopargaon,soybean,2016,April,175,3728,3950,3893.0,2016-04-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2016,May,382,3319,3856,3812.0,2016-05-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2016,June,339,3373,3752,3671.0,2016-06-01,Ahmadnagar,Maharashtra,2,Kopargaon:soybean
Kopargaon,soybean,2016,July,12,3437,3687,3637.0,2016-07-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
Kopargaon,soybean,2016,August,400,3078,3357,3298.0,2016-08-01,Ahmadnagar,Maharashtra,3,Kopargaon:soybean
